127.0.0.1 - - [25/Nov/2024:21:54:42 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [25/Nov/2024:21:57:14 +0900] "GET /coffee/index.jsp HTTP/1.1" 200 1112
0:0:0:0:0:0:0:1 - - [25/Nov/2024:21:57:21 +0900] "GET /coffee/index.jsp HTTP/1.1" 200 1117
0:0:0:0:0:0:0:1 - - [25/Nov/2024:21:57:21 +0900] "GET /coffee/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:05:04 +0900] "GET /coffee/index.jsp HTTP/1.1" 200 1175
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:05:04 +0900] "GET /coffee/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:05:05 +0900] "GET /coffee/insert.jsp HTTP/1.1" 200 1552
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:05:20 +0900] "GET /coffee/index.jsp HTTP/1.1" 200 1175
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:35:28 +0900] "GET /coffee/index.jsp HTTP/1.1" 200 1175
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:35:28 +0900] "GET /coffee/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:35:30 +0900] "GET /coffee/select_01.jsp HTTP/1.1" 200 3684
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:40:06 +0900] "GET /coffee/select_02.jsp HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:40:08 +0900] "GET /coffee/select_03.jsp HTTP/1.1" 200 991
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:40:08 +0900] "GET /coffee/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:40:40 +0900] "GET /coffee/select_03.jsp HTTP/1.1" 200 1250
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:40:40 +0900] "GET /coffee/select_03.jsp HTTP/1.1" 200 1250
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:41:07 +0900] "GET /coffee/select_02.jsp HTTP/1.1" 200 1250
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:41:08 +0900] "GET /coffee/select_03.jsp HTTP/1.1" 200 874
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:41:09 +0900] "GET /coffee/select_02.jsp HTTP/1.1" 200 1250
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:44:39 +0900] "GET /coffee/select_02.jsp HTTP/1.1" 200 1250
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:44:40 +0900] "GET /coffee/select_03.jsp HTTP/1.1" 200 1268
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:46:32 +0900] "GET /coffee/select_01.jsp HTTP/1.1" 200 3684
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:46:32 +0900] "GET /coffee/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:46:33 +0900] "GET /coffee/select_01.jsp HTTP/1.1" 200 3684
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:46:33 +0900] "GET /coffee/insert.jsp HTTP/1.1" 200 1547
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:46:34 +0900] "GET /coffee/select_01.jsp HTTP/1.1" 200 3684
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:46:35 +0900] "GET /coffee/select_02.jsp HTTP/1.1" 200 1250
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:46:36 +0900] "GET /coffee/select_03.jsp HTTP/1.1" 200 1268
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:46:37 +0900] "GET /coffee/index.jsp HTTP/1.1" 200 1175
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:52:32 +0900] "GET /coffee/insert.jsp HTTP/1.1" 200 1547
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:52:32 +0900] "GET /coffee/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:52:34 +0900] "GET /coffee/select_01.jsp HTTP/1.1" 200 3684
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:52:35 +0900] "GET /coffee/insert.jsp HTTP/1.1" 200 1547
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:52:50 +0900] "POST /coffee/action.jsp HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:53:19 +0900] "GET /coffee/select_01.jsp HTTP/1.1" 200 3684
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:53:20 +0900] "GET /coffee/insert.jsp HTTP/1.1" 200 1547
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:53:31 +0900] "POST /coffee/action.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:53:31 +0900] "GET /coffee/select_01.jsp HTTP/1.1" 200 3684
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:53:57 +0900] "GET /coffee/insert.jsp HTTP/1.1" 200 1547
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:54:05 +0900] "POST /coffee/action.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:54:05 +0900] "GET /coffee/select_01.jsp HTTP/1.1" 200 3867
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:54:55 +0900] "GET /coffee/index.jsp HTTP/1.1" 200 1175
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:54:55 +0900] "GET /coffee/select_03.jsp HTTP/1.1" 200 1268
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:54:55 +0900] "GET /coffee/select_02.jsp HTTP/1.1" 200 1250
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:54:56 +0900] "GET /coffee/select_01.jsp HTTP/1.1" 200 3867
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:54:57 +0900] "GET /coffee/select_02.jsp HTTP/1.1" 200 1250
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:54:57 +0900] "GET /coffee/select_03.jsp HTTP/1.1" 200 1268
0:0:0:0:0:0:0:1 - - [25/Nov/2024:22:54:58 +0900] "GET /coffee/select_02.jsp HTTP/1.1" 200 1250
